date_time,size
2020-09-19 15:00:00,2014571282
2020-09-19 16:00:00,1603807024
2020-09-19 17:00:00,1775743950
2020-09-19 18:00:00,1689945342
2020-09-19 19:00:00,1572097254
2020-09-19 20:00:00,2009988004
2020-09-19 21:00:00,2321199886
2020-09-19 22:00:00,1944102768
2020-09-19 23:00:00,1940492017
2020-09-20 00:00:00,1558220749
2020-09-20 01:00:00,1131689392
2020-09-20 02:00:00,802690782
2020-09-20 03:00:00,530660678
2020-09-20 04:00:00,576700148
2020-09-20 05:00:00,667314089
2020-09-20 06:00:00,906327251
2020-09-20 07:00:00,828246193
2020-09-20 08:00:00,847336709
2020-09-20 09:00:00,845024208
2020-09-20 10:00:00,993913009
2020-09-20 11:00:00,1185666167
2020-09-20 12:00:00,1427505183
2020-09-20 13:00:00,1642808363
2020-09-20 14:00:00,1910233826
2020-09-20 15:00:00,1848611331
2020-09-20 16:00:00,1790987510
2020-09-20 17:00:00,1859550206
2020-09-20 18:00:00,1622504789
2020-09-20 19:00:00,1561490199
2020-09-20 20:00:00,1967596581
2020-09-20 21:00:00,2419470781
2020-09-20 22:00:00,2488318195
2020-09-20 23:00:00,2195136467
2020-09-21 00:00:00,1584116422
2020-09-21 01:00:00,1220563225
2020-09-21 02:00:00,659004493
2020-09-21 03:00:00,493599364
2020-09-21 04:00:00,335014290
2020-09-21 05:00:00,256979679
2020-09-21 06:00:00,361873154
2020-09-21 07:00:00,385968443
2020-09-21 08:00:00,1096117892
2020-09-21 09:00:00,2094190008
2020-09-21 10:00:00,2447230641
2020-09-21 11:00:00,3324220995
2020-09-21 12:00:00,2927593226
2020-09-21 13:00:00,2755334905
2020-09-21 14:00:00,3845716726
2020-09-21 15:00:00,3143242311
2020-09-21 16:00:00,2881153393
2020-09-21 17:00:00,2303561114
2020-09-21 18:00:00,1763654091
2020-09-21 19:00:00,1739653884
2020-09-21 20:00:00,1995723298
2020-09-21 21:00:00,2248384686
2020-09-21 22:00:00,2348090185
2020-09-21 23:00:00,2363317259
2020-09-22 00:00:00,1660948373
2020-09-22 01:00:00,923777484
2020-09-22 02:00:00,626991360
2020-09-22 03:00:00,378670829
2020-09-22 04:00:00,308427161
2020-09-22 05:00:00,242190203
2020-09-22 06:00:00,411615162
2020-09-22 07:00:00,480859348
2020-09-22 08:00:00,922287224
2020-09-22 09:00:00,1634900996
2020-09-22 10:00:00,2264593859
2020-09-22 11:00:00,2701791859
2020-09-22 12:00:00,2496970656
2020-09-22 13:00:00,2792697633
2020-09-22 14:00:00,3250478325
2020-09-22 15:00:00,3223781388
2020-09-22 16:00:00,3546143432
2020-09-22 17:00:00,3164218828
2020-09-22 18:00:00,2097547419
2020-09-22 19:00:00,1823122486
2020-09-22 20:00:00,2025297820
2020-09-22 21:00:00,2412236096
2020-09-22 22:00:00,2326661210
2020-09-22 23:00:00,2316256657
2020-09-23 00:00:00,2043231922
2020-09-23 01:00:00,1029209317
2020-09-23 02:00:00,735648816
2020-09-23 03:00:00,473666988
2020-09-23 04:00:00,268586143
2020-09-23 05:00:00,270810142
2020-09-23 06:00:00,365124140
2020-09-23 07:00:00,564356584
2020-09-23 08:00:00,1055016963
2020-09-23 09:00:00,2058796325
2020-09-23 10:00:00,2394299823
2020-09-23 11:00:00,2762643378
2020-09-23 12:00:00,2407938253
2020-09-23 13:00:00,2558361647
2020-09-23 14:00:00,3290434342
2020-09-23 15:00:00,2910365532
2020-09-23 16:00:00,2681484359
2020-09-23 17:00:00,2431068510
2020-09-23 18:00:00,1658542327
2020-09-23 19:00:00,1433438142
2020-09-23 20:00:00,1738910345
2020-09-23 21:00:00,1934225873
2020-09-23 22:00:00,2114236623
2020-09-23 23:00:00,2086186760
2020-09-24 00:00:00,1554748151
2020-09-24 01:00:00,1129598389
2020-09-24 02:00:00,858967739
2020-09-24 03:00:00,507731030
2020-09-24 04:00:00,325359173
2020-09-24 05:00:00,221006155
2020-09-24 06:00:00,406386084
2020-09-24 07:00:00,412823635
2020-09-24 08:00:00,1079051281
2020-09-24 09:00:00,2039212470
2020-09-24 10:00:00,2286694575
2020-09-24 11:00:00,2972610741
2020-09-24 12:00:00,2468626376
2020-09-24 13:00:00,2618454944
2020-09-24 14:00:00,2902022125
2020-09-24 15:00:00,2670977595
2020-09-24 16:00:00,2689917469
2020-09-24 17:00:00,2222815597
2020-09-24 18:00:00,1731069144
2020-09-24 19:00:00,1396154115
2020-09-24 20:00:00,1671901959
2020-09-24 21:00:00,1770697036
